,BHK,SQUARE_FT,Target,State
690,2,1057.867684,63.8,karnataka
691,2,915.0526155,60.0,Tamil Nadu
692,1,651.0618509,42.0,Maharashtra
693,2,1050.019091,55.0,karnataka
694,3,1500.0,78.0,West Bengal
695,3,1455.108359,70.5,karnataka
696,1,631.018234,30.8,Maharashtra
697,2,1444.154248,94.0,karnataka
698,3,1535.240754,88.0,karnataka
699,2,1270.110076,60.0,karnataka
700,3,1056.05199,52.0,Tamil Nadu
701,3,2619.010938,170.0,Maharashtra
702,3,1400.041178,68.0,karnataka
703,2,1349.932503,90.0,Maharashtra
704,3,1820.087669,95.5,karnataka
705,2,1250.0,90.0,Maharashtra
706,3,144598.33800000002,7830.0,karnataka
707,2,951.8579535,52.0,Maharashtra
708,3,1819.836215,100.0,karnataka
709,2,1080.1469,50.0,karnataka
710,3,1450.044209,82.0,West Bengal
711,3,1660.126773,110.0,karnataka
712,2,1027.108941,61.0,Maharashtra
713,2,981.6531114,51.9,Tamil Nadu
714,2,1179.890561,69.0,karnataka
715,2,1081.081081,70.0,Maharashtra
716,3,1730.1038059999998,90.0,karnataka
717,1,600.0,42.0,Maharashtra
718,3,1909.059354,110.0,karnataka
719,2,900.0,45.0,Maharashtra
720,3,927.3827534,61.3,Maharashtra
721,3,1280.081925,75.0,West Bengal
722,3,1309.164149,65.0,West Bengal
723,3,1000.0,65.0,West Bengal
724,3,2072.109407,150.0,karnataka
725,3,1255.082199,71.0,karnataka
726,2,980.1786103,45.0,karnataka
727,2,815.1620135,40.0,Tamil Nadu
728,2,907.0294785,56.0,karnataka
729,2,925.0035577,65.0,karnataka
730,3,1369.863014,100.0,karnataka
731,3,1729.559748,110.0,karnataka
732,3,1775.147929,84.0,Tamil Nadu
733,3,1250.4065039999998,76.9,Tamil Nadu
734,3,1692.047377,120.0,karnataka
735,3,1420.9928,75.0,karnataka
736,3,1533.742331,100.0,karnataka
737,3,1431.15644,87.0,West Bengal
738,3,1571.1711710000002,87.2,Tamil Nadu
739,3,1645.244216,96.0,karnataka
740,2,834.028357,40.0,Maharashtra
741,3,1538.246399,110.0,Maharashtra
742,2,1232.0328539999998,90.0,Maharashtra
743,2,795.101444,43.5,West Bengal
744,2,850.0303582,42.0,Tamil Nadu
745,3,1680.2016239999998,120.0,Maharashtra
746,2,1354.096141,80.0,karnataka
747,2,1195.9678800000002,70.0,West Bengal
748,2,1515.151515,80.0,karnataka
749,4,2626.123013,190.0,karnataka
750,3,1864.801865,96.0,Tamil Nadu
751,2,1301.115242,70.0,karnataka
752,3,157166.6667,9430.0,karnataka
753,3,974.025974,60.0,Tamil Nadu
754,2,1522.104941,99.5,Maharashtra
755,2,950.1613482,53.0,Maharashtra
756,3,2296.819788,130.0,karnataka
757,2,842.0281896,46.0,karnataka
758,2,1150.164523,76.9,Maharashtra
759,2,960.0614439,50.0,Maharashtra
760,2,1037.010549,58.0,West Bengal
761,2,1200.0,60.0,karnataka
762,3,1830.282862,110.0,karnataka
763,3,1562.22878,90.0,karnataka
764,3,1367.590532,67.6,Tamil Nadu
765,4,2391.304348,110.0,Tamil Nadu
766,2,980.1809565,45.5,karnataka
767,3,1465.144972,95.0,Maharashtra
768,2,1305.028711,75.0,karnataka
769,3,1627.615811,91.0,karnataka
770,4,2128.867443,150.0,Maharashtra
771,2,1143.168209,63.0,karnataka
772,1,659.9788807,37.5,Maharashtra
773,2,760.0,38.0,karnataka
774,3,1282.051282,86.0,Maharashtra
775,2,1267.1059300000002,75.0,Maharashtra
776,2,905.0518348,55.0,karnataka
777,2,855.0662676000001,40.0,Tamil Nadu
778,3,1525.87044,110.0,karnataka
779,3,1080.089668,53.0,West Bengal
780,2,857.1428571,48.0,Maharashtra
781,2,1311.154599,67.0,karnataka
782,2,650.0742942,35.0,Tamil Nadu
783,2,1100.029334,75.0,Maharashtra
784,3,1503.142935,110.0,Maharashtra
785,3,2010.233918,110.0,karnataka
786,2,806.1492312999999,43.0,Maharashtra
787,2,1265.041654,82.0,karnataka
788,1,530.0599804999999,38.0,karnataka
789,2,1270.186899,70.0,karnataka
790,2,1230.101302,68.0,karnataka
791,3,1480.062685,85.0,karnataka
792,2,1096.201096,58.0,Maharashtra
793,3,1480.263158,81.0,Tamil Nadu
794,2,1149.7584539999998,71.4,karnataka
795,1,579.8969072000001,27.0,Maharashtra
796,1,670.8595387999999,32.0,Maharashtra
797,2,850.0991782,60.0,Maharashtra
798,3,1280.181494,79.0,karnataka
799,3,1786.004221,110.0,karnataka
800,2,907.9365079,57.2,Tamil Nadu
801,2,1035.162668,63.0,Maharashtra
802,2,550.0982318,28.0,West Bengal
803,2,961.0764056,60.0,Maharashtra
804,2,1330.203443,85.0,karnataka
805,2,900.1285898,42.0,karnataka
806,2,860.0829366,56.0,Maharashtra
807,3,1349.056604,71.5,karnataka
808,1,674.1011984,40.5,Maharashtra
809,3,1249.225046,80.6,Tamil Nadu
810,2,813.0081301,40.0,Maharashtra
811,2,1000.0,62.0,karnataka
812,2,831.0249307,39.0,Tamil Nadu
813,2,1000.0,48.0,karnataka
814,3,1155.187446,53.0,West Bengal
815,3,1566.059226,110.0,Maharashtra
816,1,613.3333332999999,32.2,Tamil Nadu
817,1,798.4905660000001,52.9,karnataka
818,2,1175.1538890000002,84.0,Maharashtra
819,3,1557.147306,100.0,karnataka
820,5,3337.884995,220.0,Maharashtra
821,3,1512.027491,88.0,West Bengal
822,1,610.0660905,36.0,karnataka
823,2,1050.119332,66.0,Tamil Nadu
824,1,637.0779359,30.0,Maharashtra
825,2,1222.17806,61.5,karnataka
826,3,1805.869074,120.0,karnataka
827,2,1129.144852,64.7,Maharashtra
828,3,1180.0,59.0,West Bengal
829,1,605.0420167999999,36.0,Maharashtra
830,2,800.0,37.0,Tamil Nadu
831,2,954.0,47.7,karnataka
832,2,1171.123929,67.0,Maharashtra
833,2,954.1984733,45.0,Tamil Nadu
834,1,700.0946074,37.0,Maharashtra
835,2,760.005578,54.5,Maharashtra
836,2,1132.019994,77.0,Tamil Nadu
837,3,1357.082273,80.0,Tamil Nadu
838,2,1135.0737800000002,60.0,karnataka
839,2,910.1040119,49.0,Maharashtra
840,2,1289.98968,75.0,karnataka
841,3,1511.404232,110.0,Maharashtra
842,1,419.9644645,26.0,Tamil Nadu
843,3,1240.196972,68.0,karnataka
844,3,1469.254489,81.0,karnataka
845,3,1721.170396,120.0,karnataka
846,3,1550.14236,98.0,West Bengal
847,1,684.4976245,38.9,Maharashtra
848,1,625.0,32.5,Maharashtra
849,3,1408.145581,65.0,West Bengal
850,2,1210.067764,75.0,karnataka
851,3,1874.219075,90.0,karnataka
852,1,688.9050036,47.5,Maharashtra
853,2,692.0710868,40.5,Tamil Nadu
854,2,1200.0,75.0,Maharashtra
855,3,1360.183713,77.0,Maharashtra
856,2,1045.652174,48.1,karnataka
857,3,1500.0,84.0,karnataka
858,3,2017.693621,130.0,karnataka
859,2,1097.943534,63.0,karnataka
860,2,1277.9552720000002,80.0,karnataka
861,2,1140.150851,65.0,Maharashtra
862,3,1257.967125,75.0,Tamil Nadu
863,2,910.0837277,50.0,karnataka
864,2,1151.126459,70.0,Maharashtra
865,2,1400.034147,82.0,karnataka
866,3,114434.7826,6580.0,Tamil Nadu
867,3,1380.834024,100.0,Maharashtra
868,2,1088.139282,60.0,Tamil Nadu
869,3,1430.86582,98.0,karnataka
870,3,1545.217957,95.0,karnataka
871,3,1650.165017,95.0,karnataka
872,3,1440.189766,85.0,West Bengal
873,2,1235.0035289999998,70.0,karnataka
874,3,1320.064988,65.0,Tamil Nadu
875,2,1269.983565,85.0,karnataka
876,2,1080.125687,55.0,West Bengal
877,3,1465.002713,81.0,karnataka
878,2,1088.065844,66.1,karnataka
879,3,1204.451624,67.1,Tamil Nadu
880,2,1245.121725,67.0,karnataka
881,3,2000.0,140.0,Maharashtra
882,2,1246.105919,60.0,Maharashtra
883,3,1064.837498,65.2,Maharashtra
884,3,1200.14771,65.0,West Bengal
885,2,967.1179884,65.0,Maharashtra
886,1,585.9375,36.0,Maharashtra
887,2,1423.45757,67.6,karnataka
888,3,1726.573536,110.0,karnataka
889,3,1723.169133,92.0,West Bengal
890,1,595.0413222999999,36.0,Maharashtra
891,2,1250.0,88.0,karnataka
892,2,1078.050884,75.0,West Bengal
893,2,1150.086256,60.0,karnataka
894,2,1375.095493,72.0,Maharashtra
895,2,1120.045951,78.0,Maharashtra
896,2,584.0163934,39.9,Tamil Nadu
897,3,148939.7228,8920.0,karnataka
898,3,1288.855193,68.0,karnataka
899,1,690.0782088999999,45.0,Maharashtra
900,3,1500.176491,85.0,Maharashtra
901,2,919.0899502999998,61.0,Maharashtra
902,2,883.0022074999999,52.0,karnataka
903,3,1340.159615,89.0,Maharashtra
904,1,1025.077796,56.0,Maharashtra
905,3,1350.048216,84.0,Maharashtra
906,3,2256.06317,120.0,Maharashtra
907,2,796.9397514,50.0,Tamil Nadu
908,2,1423.636364,78.3,karnataka
909,1,710.0031556,45.0,Maharashtra
910,3,1378.2608699999998,63.4,Tamil Nadu
911,3,1595.179015,90.0,karnataka
912,2,885.7142857000001,46.5,Tamil Nadu
913,3,1666.082076,95.0,karnataka
914,2,1019.974501,72.0,karnataka
915,1,649.9535747,35.0,Maharashtra
916,2,1254.0640970000002,81.0,karnataka
917,3,1332.149201,90.0,Maharashtra
918,2,1289.62536,89.5,karnataka
919,2,1093.135111,75.0,Maharashtra
920,3,1330.180313,90.0,West Bengal
921,2,888.0308880000001,46.0,karnataka
922,4,3400.3548200000005,230.0,karnataka
923,3,1454.898157,75.0,karnataka
924,2,1042.011247,63.0,karnataka
925,3,1370.16094,63.0,karnataka
926,3,1410.039481,75.0,karnataka
927,2,998.003992,55.0,Tamil Nadu
928,1,650.0101563999999,32.0,Maharashtra
929,2,750.1071582000001,35.0,West Bengal
930,2,1171.20954,55.0,karnataka
931,2,530.0051291,31.0,Maharashtra
932,2,989.0730972,52.5,West Bengal
933,2,938.4615385,48.8,Tamil Nadu
934,2,565.5816951,35.1,Maharashtra
935,1,534.0,26.7,Maharashtra
936,3,1316.777963,63.1,karnataka
937,3,1687.1165640000002,110.0,Maharashtra
938,2,915.1572927,48.0,West Bengal
939,3,1209.9213550000002,60.0,karnataka
940,3,1617.155915,92.0,West Bengal
941,3,1475.237092,70.0,karnataka
942,1,669.8664441000001,32.1,Maharashtra
943,2,1358.936484,92.0,karnataka
944,2,1141.666667,68.5,karnataka
945,2,1232.156273,82.0,karnataka
946,3,1190.088034,73.0,West Bengal
947,2,1030.07144,62.0,karnataka
948,2,706.0722211,35.0,West Bengal
949,2,1295.196978,72.0,karnataka
950,3,1208.163265,59.2,Tamil Nadu
951,3,1450.2026019999998,68.0,West Bengal
952,2,1376.013905,95.0,karnataka
953,2,920.0401472,55.0,karnataka
954,2,1255.804137,59.5,karnataka
955,3,1544.509969,110.0,Maharashtra
956,2,909.4745727,43.1,Maharashtra
957,3,1563.6105189999998,110.0,karnataka
958,2,1050.080775,65.0,Maharashtra
959,3,909.0909091,45.0,Tamil Nadu
960,2,1170.062538,58.0,karnataka
961,2,1055.081458,68.0,karnataka
962,3,1244.002133,70.0,karnataka
963,3,1525.124418,95.0,karnataka
964,1,687.0340593,47.0,Maharashtra
965,4,2277.212692,150.0,karnataka
966,2,1120.833333,80.7,West Bengal
967,3,1387.015989,72.0,Maharashtra
968,1,650.0847937000001,46.0,karnataka
969,3,1621.008267,100.0,karnataka
970,2,1107.01107,57.0,Tamil Nadu
971,3,1666.049611,90.0,karnataka
972,2,1080.125687,55.0,karnataka
973,4,3233.970754,230.0,karnataka
974,2,1137.158852,65.0,Maharashtra
975,2,560.0672081,40.0,Tamil Nadu
976,1,660.0660066,38.0,Maharashtra
977,1,501.0168238,27.1,Maharashtra
978,4,2512.913584,180.0,karnataka
979,1,600.0375022999999,32.0,karnataka
980,2,645.0312437000001,32.0,Maharashtra
981,3,1099.885938,67.5,Maharashtra
982,1,690.0878294,44.0,Maharashtra
983,2,600.0774293,31.0,West Bengal
984,1,549.9901787,28.0,Tamil Nadu
985,2,732.1772639999999,49.4,Maharashtra
986,2,928.0263972,45.0,Maharashtra
987,2,1215.121512,81.0,karnataka
988,2,1388.0320789999998,90.0,karnataka
989,1,550.0550055,35.0,Maharashtra
990,3,1790.07323,110.0,West Bengal
991,1,647.9481641,45.0,karnataka
992,2,1235.0035289999998,70.0,Maharashtra
993,1,670.09506,43.0,Maharashtra
994,4,1707.544241,110.0,West Bengal
995,4,2480.510276,140.0,karnataka
996,3,1358.134042,92.0,karnataka
997,2,1004.823151,50.0,Maharashtra
998,2,819.2,51.2,Tamil Nadu
999,2,1115.075825,75.0,Maharashtra
1000,3,1549.780839,99.0,karnataka
1001,3,2064.80305,130.0,karnataka
1002,5,1280.136548,60.0,West Bengal
1003,1,656.0603576000001,40.0,Maharashtra
1004,3,1733.402669,100.0,karnataka
1005,2,1200.14771,65.0,karnataka
1006,3,1500.0,84.0,karnataka
1007,1,525.0525053,35.0,Maharashtra
1008,2,1879.137305,88.0,West Bengal
1009,3,1815.135437,130.0,West Bengal
1010,2,894.0252944,41.0,Tamil Nadu
1011,3,1400.200602,69.8,karnataka
1012,3,2796.225096,160.0,karnataka
1013,3,1824.262694,120.0,karnataka
1014,2,989.8843931,68.5,Maharashtra
1015,2,1086.125134,71.0,karnataka
1016,3,2350.176263,160.0,karnataka
1017,2,1135.040745,78.0,Maharashtra
1018,2,1216.175129,80.0,karnataka
1019,2,1076.084841,55.3,Maharashtra
1020,2,1150.044924,64.0,Maharashtra
1021,3,1965.246173,95.0,karnataka
1022,2,927.0216963,47.0,Maharashtra
1023,2,765.8797077,54.5,Maharashtra
1024,3,2010.050251,140.0,karnataka
1025,4,2191.780822,120.0,karnataka
1026,2,819.0327613,42.0,Maharashtra
1027,2,1000.0,46.0,karnataka
1028,2,936.0156468,67.0,Tamil Nadu
1029,1,600.0600059999999,40.0,Tamil Nadu
1030,3,1328.552557,70.4,Tamil Nadu
1031,3,1480.019734,90.0,karnataka
1032,3,1410.177805,92.0,karnataka
1033,3,1625.1354279999998,90.0,karnataka
1034,3,1650.165017,90.0,Maharashtra
1035,2,1177.226027,55.0,karnataka
1036,3,1752.683732,84.9,karnataka
1037,3,1502.171338,76.1,karnataka
1038,2,1006.567894,65.9,Tamil Nadu
1039,1,665.0430872999999,35.5,karnataka
1040,2,1105.198526,54.0,Maharashtra
1041,3,1750.036459,120.0,karnataka
1042,2,609.127363,31.9,Tamil Nadu
1043,3,1500.0789519999998,95.0,karnataka
1044,2,1232.0328539999998,72.0,karnataka
1045,2,1070.090958,60.0,karnataka
1046,2,1225.114855,80.0,Maharashtra
1047,3,2100.210021,140.0,Maharashtra
1048,2,1000.0,62.0,karnataka
1049,2,1200.087279,55.0,karnataka
1050,2,1161.072409,55.0,karnataka
1051,3,1452.098459,82.0,West Bengal
1052,3,1605.394124,100.0,karnataka
1053,3,1314.285714,73.6,Tamil Nadu
1054,2,1278.129395,72.7,karnataka
1055,2,750.0468779,40.0,West Bengal
1056,3,1235.0035289999998,70.0,Tamil Nadu
1057,2,1100.110011,60.0,karnataka
1058,3,1260.473588,69.2,Tamil Nadu
1059,1,650.0742942,35.0,Maharashtra
1060,2,1000.0,59.0,Maharashtra
1061,1,596.0022006,32.5,Maharashtra
1062,3,1517.869463,110.0,Tamil Nadu
1063,2,1032.14391,70.0,West Bengal
1064,2,1150.159744,72.0,Maharashtra
1065,2,750.0407631,46.0,West Bengal
1066,3,1571.980143,85.5,karnataka
1067,3,1404.099972,100.0,Maharashtra
1068,3,1575.157516,87.5,karnataka
1069,3,1721.97871,110.0,karnataka
1070,2,1139.963168,61.9,karnataka
1071,2,929.8564787,46.0,West Bengal
1072,3,1340.206186,78.0,karnataka
1073,2,845.1190065999999,49.0,Tamil Nadu
1074,2,1185.015291,62.0,karnataka
1075,3,1480.263158,72.0,karnataka
1076,3,2550.2550260000003,170.0,Maharashtra
1077,2,865.0519031,50.0,Maharashtra
1078,2,1030.15546,55.0,karnataka
1079,3,1581.027668,100.0,Maharashtra
1080,2,1133.144476,72.0,karnataka
1081,2,1454.0769369999998,79.0,West Bengal
1082,3,1446.879643,77.9,karnataka
1083,3,1549.053356,90.0,Tamil Nadu
1084,2,1095.092875,79.0,karnataka
1085,2,840.1551056,39.0,West Bengal
1086,2,999.1235758,57.0,Maharashtra
1087,2,900.0,54.0,Tamil Nadu
1088,2,545.0185306,25.0,karnataka
1089,3,1463.271876,100.0,karnataka
1090,2,1110.053917,70.0,Tamil Nadu
1091,2,954.8971504,50.6,Tamil Nadu
1092,2,1047.7081380000002,56.0,karnataka
1093,2,1110.031913,80.0,karnataka
1094,2,1100.052383,63.0,karnataka
1095,2,1050.199538,50.0,karnataka
1096,2,1323.001323,70.0,karnataka
1097,2,1190.112908,78.0,Maharashtra
1098,2,920.0,46.0,West Bengal
1099,2,1151.109251,55.0,karnataka
1100,2,1400.070004,80.0,karnataka
1101,3,1472.537182,100.0,karnataka
1102,2,1150.0236630000002,72.9,Maharashtra
1103,3,1550.137252,96.0,West Bengal
1104,1,549.0637759,39.0,Tamil Nadu
1105,2,900.1326511,47.5,karnataka
1106,2,1275.103602,80.0,karnataka
1107,3,1052.095707,62.0,Maharashtra
1108,3,1760.1987989999998,85.0,karnataka
1109,3,1254.868023,87.0,karnataka
1110,2,1560.062402,80.0,karnataka
1111,2,1150.086256,80.0,karnataka
1112,2,1352.036505,80.0,karnataka
1113,3,1742.293701,91.0,karnataka
1114,3,1525.224873,78.0,West Bengal
1115,3,1309.969377,77.0,West Bengal
1116,4,4110.813226,230.0,karnataka
1117,2,1103.571429,61.8,karnataka
1118,2,1150.103214,78.0,Maharashtra
1119,2,1080.1828,52.0,karnataka
1120,3,1228.932584,70.0,karnataka
1121,3,1550.087192,80.0,karnataka
1122,3,1880.141011,96.0,karnataka
1123,2,1083.743842,55.0,karnataka
1124,3,2349.9921670000003,150.0,West Bengal
1125,3,1500.214316,70.0,karnataka
1126,3,1520.2189119999998,100.0,karnataka
1127,2,960.0614439,50.0,West Bengal
1128,3,1943.489311,130.0,karnataka
1129,1,708.1980518999999,34.9,Maharashtra
1130,2,1109.877913,60.0,Maharashtra
1131,1,469.858156,26.5,Maharashtra
1132,3,1929.26045,120.0,karnataka
1133,3,900.0,45.0,karnataka
1134,3,1472.103636,100.0,karnataka
1135,3,1918.33379,140.0,karnataka
1136,2,1150.054765,63.0,Maharashtra
1137,2,870.0284091,49.0,West Bengal
1138,1,536.0443623,29.0,Tamil Nadu
1139,3,1280.031508,65.0,karnataka
1140,2,1234.076433,62.0,karnataka
1141,3,1628.11874,89.4,karnataka
1142,3,1288.383079,60.0,karnataka
1143,4,2099.144195,130.0,karnataka
1144,3,1685.866817,120.0,karnataka
1145,2,1287.051482,66.0,West Bengal
1146,2,980.1919543,48.0,Maharashtra
1147,2,1041.1754039999998,57.4,Maharashtra
1148,3,1549.87634,94.0,West Bengal
1149,2,930.0661778,52.0,Maharashtra
1150,2,1269.930859,90.0,karnataka
1151,3,2086.890533,110.0,karnataka
1152,2,1181.936041,54.7,karnataka
1153,3,1230.0123,90.0,karnataka
1154,2,840.0,42.0,karnataka
1155,4,3345.070423,190.0,karnataka
1156,3,1225.0543369999998,62.0,karnataka
1157,2,1258.730159,79.3,karnataka
1158,2,990.0,59.4,Tamil Nadu
1159,2,723.8917482999999,43.6,Maharashtra
1160,3,1728.472659,110.0,West Bengal
1161,2,1277.139208,80.0,karnataka
1162,2,1406.013411,65.0,Tamil Nadu
1163,3,1589.136088,110.0,Maharashtra
1164,3,1202.0930560000002,85.0,Tamil Nadu
1165,2,1303.0463109999998,74.0,West Bengal
1166,3,1750.051472,85.0,karnataka
1167,1,650.0072223,45.0,Maharashtra
1168,2,1050.110538,57.0,karnataka
1169,3,1499.925004,100.0,West Bengal
1170,3,1755.001755,100.0,karnataka
1171,3,1799.149493,110.0,karnataka
1172,2,1056.910569,65.0,Maharashtra
1173,2,1093.064804,67.3,Maharashtra
1174,3,1696.352841,120.0,West Bengal
1175,3,1619.87041,90.0,Maharashtra
1176,1,688.0240808,32.0,Maharashtra
1177,3,1416.029453,100.0,karnataka
1178,2,1044.003451,60.5,Maharashtra
1179,2,1260.047795,58.0,karnataka
1180,1,612.1021336,35.0,Tamil Nadu
1181,3,1458.652374,76.2,karnataka
1182,3,1718.75,110.0,Maharashtra
1183,3,1650.165017,110.0,Maharashtra
1184,2,632.4278437999999,29.8,West Bengal
1185,2,1190.040278,65.0,karnataka
1186,3,1423.2343,80.0,karnataka
1187,2,1130.022321,81.0,Maharashtra
1188,2,1110.149942,77.0,Maharashtra
1189,3,1540.120129,100.0,karnataka
1190,2,1057.216055,61.9,Maharashtra
1191,2,1195.135588,85.5,karnataka
1192,3,1415.177782,80.0,karnataka
1193,1,618.0932759,33.0,karnataka
1194,1,665.0199506,35.0,karnataka
1195,3,1675.041876,120.0,West Bengal
1196,2,911.8214975,42.5,Maharashtra
1197,2,1119.104716,70.0,Maharashtra
1198,3,1576.044129,100.0,karnataka
1199,2,965.1368919,49.0,Maharashtra
1200,3,1542.562971,83.9,karnataka
1201,3,1500.081526,92.0,karnataka
1202,3,1445.783133,96.0,karnataka
1203,2,1092.020967,75.0,Maharashtra
1204,3,909.0909091,45.0,karnataka
1205,2,1275.1801890000002,69.0,karnataka
1206,2,1208.053691,63.0,karnataka
1207,3,1830.161054,100.0,karnataka
1208,1,520.0594354,35.0,Tamil Nadu
1209,2,1149.409116,81.7,Maharashtra
1210,2,1194.822436,72.0,karnataka
1211,2,1160.092807,80.0,Maharashtra
1212,2,930.13642,45.0,West Bengal
1213,4,3780.068729,220.0,West Bengal
1214,2,660.0660066,32.0,Maharashtra
1215,3,1150.180743,70.0,West Bengal
1216,3,1648.255304,94.0,Maharashtra
1217,3,1100.0,55.0,West Bengal
1218,3,1213.139231,65.0,karnataka
1219,2,1000.0,50.0,karnataka
1220,2,1297.149684,76.0,Maharashtra
1221,3,1100.110011,80.0,karnataka
1222,2,1130.028627,75.0,Maharashtra
1223,2,830.0863967,49.0,Tamil Nadu
1224,2,860.0917431,45.0,Tamil Nadu
1225,1,572.0005719999999,40.0,Maharashtra
1226,1,660.0660066,44.0,Maharashtra
1227,1,594.0740741000001,40.1,Maharashtra
1228,2,871.3775308,43.9,Tamil Nadu
1229,1,550.0705218999999,39.0,Maharashtra
1230,2,915.0586831,46.0,Maharashtra
1231,3,1274.813331,70.0,West Bengal
1232,2,1194.137869,66.0,Tamil Nadu
1233,2,1015.123265,49.0,Maharashtra
1234,2,800.0,55.0,Tamil Nadu
1235,2,1000.0,55.0,karnataka
1236,3,1450.0,81.2,karnataka
1237,2,1235.023041,67.0,karnataka
1238,3,1600.409486,93.8,karnataka
1239,2,1008.130081,62.0,West Bengal
1240,2,913.1156613,66.0,Maharashtra
1241,2,1027.059056,52.0,karnataka
1242,1,605.0955414,38.0,Maharashtra
1243,2,806.1224490000001,39.5,Tamil Nadu
1244,3,1600.15804,81.0,karnataka
1245,3,1320.072333,73.0,Maharashtra
1246,3,145892.8571,8170.0,karnataka
1247,3,900.090009,60.0,karnataka
1248,2,1204.819277,70.0,karnataka
1249,3,1256.055984,70.0,West Bengal
1250,2,1080.108011,60.0,Tamil Nadu
1251,3,1682.651859,100.0,karnataka
1252,3,1620.22035,75.0,karnataka
1253,1,619.9078994,35.0,Maharashtra
1254,1,600.0375022999999,32.0,Maharashtra
1255,2,1160.162724,77.0,Maharashtra
1256,3,1184.931507,86.5,Maharashtra
1257,2,1157.082749,66.0,karnataka
1258,1,580.0,29.0,Tamil Nadu
1259,3,1498.287671,70.0,karnataka
1260,2,1160.128225,76.0,Maharashtra
1261,2,1134.141572,58.0,karnataka
1262,4,2436.738519,130.0,West Bengal
1263,3,1559.1778880000002,110.0,karnataka
1264,1,483.3239118,34.2,Maharashtra
1265,2,917.9265659,42.5,Maharashtra
1266,2,1100.145608,68.0,Maharashtra
1267,3,1585.471317,110.0,karnataka
1268,3,1819.652244,90.0,karnataka
1269,2,967.9245283,51.3,karnataka
1270,2,849.0566037999998,45.0,karnataka
1271,2,1296.829971,72.0,Tamil Nadu
1272,3,1450.116009,75.0,karnataka
1273,2,1031.018682,58.5,Maharashtra
1274,3,1460.127293,78.0,Maharashtra
1275,2,910.0455023,52.0,karnataka
1276,4,4290.575529,290.0,karnataka
1277,3,1194.872909,55.0,Maharashtra
1278,2,1500.150015,100.0,Maharashtra
1279,3,1829.826167,100.0,Maharashtra
1280,2,1122.140699,78.0,karnataka
1281,2,920.0,46.0,karnataka
1282,3,1605.605021,110.0,Maharashtra
1283,1,641.0256410000001,35.0,Maharashtra
1284,2,974.025974,48.0,karnataka
1285,3,1263.1578949999998,72.0,West Bengal
1286,2,1282.051282,68.0,Maharashtra
1287,3,1300.0,65.0,karnataka
1288,1,463.0021142,21.9,karnataka
1289,3,1369.0975130000002,98.0,West Bengal
1290,3,1444.872783,93.7,karnataka
1291,2,622.1279603999999,35.2,Maharashtra
1292,3,2255.3782100000003,130.0,West Bengal
1293,2,1100.052383,63.0,karnataka
1294,1,747.3108133999999,39.6,Tamil Nadu
1295,2,985.1736247,50.5,Maharashtra
1296,3,1160.811695,53.2,Maharashtra
1297,2,1187.119751,80.0,Tamil Nadu
1298,1,781.4285714,54.7,Maharashtra
1299,2,1065.1090880000002,62.0,Maharashtra
1300,3,1427.165354,87.0,karnataka
1301,2,925.1471825,55.0,Maharashtra
1302,2,1260.0,81.9,karnataka
1303,3,1400.098831,85.0,karnataka
1304,2,1092.355452,56.3,Maharashtra
